Chromosome	Start	End	width	Strand	study
7	118705364	118705920	557	*	ATACseq
7	118712445	118712814	370	*	ATACseq
7	118712930	118713042	113	*	ATACseq
7	118740626	118741240	615	*	ATACseq
7	118855432	118856082	651	*	ATACseq
7	118887577	118887708	132	*	ATACseq
7	118941621	118941729	109	*	ATACseq
7	118976462	118976570	109	*	ATACseq
7	118994889	118995476	588	*	ATACseq
7	119037830	119037970	141	*	ATACseq
7	119184326	119184861	536	*	ATACseq
7	119185298	119185581	284	*	ATACseq
7	119427270	119427557	288	*	ATACseq
7	119476670	119477178	509	*	ATACseq
7	119673580	119673683	104	*	ATACseq
7	119720174	119720871	698	*	ATACseq
7	119744307	119744694	388	*	ATACseq
7	119793701	119794524	824	*	ATACseq
7	119860361	119860529	169	*	ATACseq
7	119861396	119861944	549	*	ATACseq
7	119895346	119896362	1017	*	ATACseq
7	120097986	120098109	124	*	ATACseq
7	120102099	120102692	594	*	ATACseq
7	120158297	120158652	356	*	ATACseq
7	120201723	120202123	401	*	ATACseq
7	120327285	120327411	127	*	ATACseq
7	120328183	120328490	308	*	ATACseq
7	120377406	120377784	379	*	ATACseq
7	120409766	120409943	178	*	ATACseq
7	120597531	120597759	229	*	ATACseq
7	120597810	120598097	288	*	ATACseq
7	120635099	120635552	454	*	ATACseq
7	120635799	120636007	209	*	ATACseq
7	120670308	120670451	144	*	ATACseq
7	120677260	120677935	676	*	ATACseq
7	120713823	120714255	433	*	ATACseq
7	120809774	120810038	265	*	ATACseq
7	120830860	120831577	718	*	ATACseq
7	120835527	120836038	512	*	ATACseq
7	120842663	120843618	956	*	ATACseq
7	120861082	120861191	110	*	ATACseq
7	120917533	120918105	573	*	ATACseq
7	120934592	120934845	254	*	ATACseq
7	120981571	120982743	1173	*	ATACseq
7	121034357	121035005	649	*	ATACseq
7	121077957	121078264	308	*	ATACseq
7	121160293	121160478	186	*	ATACseq
7	121232105	121232207	103	*	ATACseq
7	121245924	121246185	262	*	ATACseq
7	121313420	121313527	108	*	ATACseq
7	121391387	121391644	258	*	ATACseq
7	121391791	121392196	406	*	ATACseq
7	121392451	121393021	571	*	ATACseq
7	121532685	121532794	110	*	ATACseq
7	121638950	121639125	176	*	ATACseq
7	121641398	121641526	129	*	ATACseq
7	121706477	121707088	612	*	ATACseq
7	121707164	121707680	517	*	ATACseq
7	121734155	121734747	593	*	ATACseq
7	121865052	121865388	337	*	ATACseq
7	121899327	121899478	152	*	ATACseq
7	121981347	121981789	443	*	ATACseq
7	122018422	122018556	135	*	ATACseq
7	122020760	122020878	119	*	ATACseq
7	122020972	122021217	246	*	ATACseq
7	122066974	122067698	725	*	ATACseq
7	122101604	122102193	590	*	ATACseq
7	122132687	122133283	597	*	ATACseq
7	122158899	122159522	624	*	ATACseq
7	122169017	122169117	101	*	ATACseq
7	122229639	122229765	127	*	ATACseq
7	122229839	122230170	332	*	ATACseq
7	122288844	122289280	437	*	ATACseq
7	122289351	122289986	636	*	ATACseq
7	122312575	122312716	142	*	ATACseq
7	122404910	122405144	235	*	ATACseq
7	122477864	122478550	687	*	ATACseq
7	122670725	122671127	403	*	ATACseq
7	122683640	122683764	125	*	ATACseq
7	122768881	122768991	111	*	ATACseq
7	122822903	122823087	185	*	ATACseq
7	122969475	122970063	589	*	ATACseq
7	123000882	123001016	135	*	ATACseq
7	123030586	123030691	106	*	ATACseq
7	123030906	123031111	206	*	ATACseq
7	123031393	123031509	117	*	ATACseq
7	123084367	123084672	306	*	ATACseq
7	123097885	123098596	712	*	ATACseq
7	123123876	123124493	618	*	ATACseq
7	123200802	123200929	128	*	ATACseq
7	123209573	123209678	106	*	ATACseq
7	123215066	123215278	213	*	ATACseq
7	123244621	123244777	157	*	ATACseq
7	123251306	123251534	229	*	ATACseq
7	123269769	123269896	128	*	ATACseq
7	123330527	123330651	125	*	ATACseq
7	123369471	123370621	1151	*	ATACseq
7	123377775	123378342	568	*	ATACseq
7	123500332	123500993	662	*	ATACseq
7	123524349	123524454	106	*	ATACseq
7	123848752	123849310	559	*	ATACseq
7	123871455	123871634	180	*	ATACseq
7	123932559	123932679	121	*	ATACseq
7	123982266	123983136	871	*	ATACseq
7	123983235	123983816	582	*	ATACseq
7	124083229	124083370	142	*	ATACseq
7	124083827	124083968	142	*	ATACseq
7	124217036	124217155	120	*	ATACseq
7	124527957	124528284	328	*	ATACseq
7	124720830	124721144	315	*	ATACseq
7	125183842	125184032	191	*	ATACseq
7	125280140	125280323	184	*	ATACseq
7	125393304	125393996	693	*	ATACseq
7	125407387	125407519	133	*	ATACseq
7	125418116	125418243	128	*	ATACseq
7	125418548	125418933	386	*	ATACseq
7	125444536	125445308	773	*	ATACseq
7	125470061	125470229	169	*	ATACseq
7	125491368	125491633	266	*	ATACseq
7	125551777	125552694	918	*	ATACseq
7	125581157	125581470	314	*	ATACseq
7	125707415	125708252	838	*	ATACseq
7	125716899	125717006	108	*	ATACseq
7	125899116	125899264	149	*	ATACseq
7	126081567	126082344	778	*	ATACseq
7	126082535	126082663	129	*	ATACseq
7	126089690	126089845	156	*	ATACseq
7	126199773	126199996	224	*	ATACseq
7	126200271	126200758	488	*	ATACseq
7	126260751	126261020	270	*	ATACseq
7	126272186	126272790	605	*	ATACseq
7	126291796	126292744	949	*	ATACseq
7	126325787	126326036	250	*	ATACseq
7	126351001	126351231	231	*	ATACseq
7	126377581	126378099	519	*	ATACseq
7	126396450	126396996	547	*	ATACseq
7	126428725	126429331	607	*	ATACseq
7	126446303	126446496	194	*	ATACseq
7	126467601	126468028	428	*	ATACseq
7	126474914	126475177	264	*	ATACseq
7	126475235	126475462	228	*	ATACseq
7	126482503	126482893	391	*	ATACseq
7	126487131	126487494	364	*	ATACseq
7	126493789	126493936	148	*	ATACseq
7	126502019	126502274	256	*	ATACseq
7	126502433	126502567	135	*	ATACseq
7	126503310	126503759	450	*	ATACseq
7	126565894	126566523	630	*	ATACseq
7	126583062	126583254	193	*	ATACseq
7	126588114	126588291	178	*	ATACseq
7	126624877	126625159	283	*	ATACseq
7	126625239	126625599	361	*	ATACseq
7	126649220	126649901	682	*	ATACseq
7	126695494	126695596	103	*	ATACseq
7	126695661	126696004	344	*	ATACseq
7	126701276	126701547	272	*	ATACseq
7	126759411	126759588	178	*	ATACseq
7	126759697	126759810	114	*	ATACseq
7	126776766	126776993	228	*	ATACseq
7	126780809	126781092	284	*	ATACseq
7	126792219	126792646	428	*	ATACseq
7	126799057	126799356	300	*	ATACseq
7	126799476	126799979	504	*	ATACseq
7	126809150	126809396	247	*	ATACseq
7	126832215	126832616	402	*	ATACseq
7	126847511	126847923	413	*	ATACseq
7	126861609	126861982	374	*	ATACseq
7	126884651	126885054	404	*	ATACseq
7	126898014	126898509	496	*	ATACseq
7	126928761	126929218	458	*	ATACseq
7	126949619	126950095	477	*	ATACseq
7	126975749	126976272	524	*	ATACseq
7	127016990	127017367	378	*	ATACseq
7	127027246	127027492	247	*	ATACseq
7	127042206	127042418	213	*	ATACseq
7	127091247	127091743	497	*	ATACseq
7	127104599	127104789	191	*	ATACseq
7	127104955	127105110	156	*	ATACseq
7	127121614	127122117	504	*	ATACseq
7	127195756	127196215	460	*	ATACseq
7	127208268	127208550	283	*	ATACseq
7	127208797	127209291	495	*	ATACseq
7	127225485	127225646	162	*	ATACseq
7	127232765	127233425	661	*	ATACseq
7	127244124	127244765	642	*	ATACseq
7	127254043	127254524	482	*	ATACseq
7	127260424	127260994	571	*	ATACseq
7	127273771	127274074	304	*	ATACseq
7	127278528	127278772	245	*	ATACseq
7	127345565	127345934	370	*	ATACseq
7	127346085	127346404	320	*	ATACseq
7	127376046	127376188	143	*	ATACseq
7	127393249	127393832	584	*	ATACseq
7	127406350	127406895	546	*	ATACseq
7	127421788	127422170	383	*	ATACseq
7	127448726	127449173	448	*	ATACseq
7	127470974	127471680	707	*	ATACseq
7	127471817	127471991	175	*	ATACseq
7	127477700	127478563	864	*	ATACseq
7	127511988	127512473	486	*	ATACseq
7	127512542	127512889	348	*	ATACseq
7	127573168	127573544	377	*	ATACseq
7	127573761	127573953	193	*	ATACseq
7	127588168	127588289	122	*	ATACseq
7	127588518	127588816	299	*	ATACseq
7	127614674	127615003	330	*	ATACseq
7	127691622	127691945	324	*	ATACseq
7	127708265	127709016	752	*	ATACseq
7	127717310	127717450	141	*	ATACseq
7	127745749	127746143	395	*	ATACseq
7	127761124	127761281	158	*	ATACseq
7	127768771	127769198	428	*	ATACseq
7	127769612	127770050	439	*	ATACseq
7	127776916	127777366	451	*	ATACseq
7	127777827	127777986	160	*	ATACseq
7	127800423	127800579	157	*	ATACseq
7	127816172	127816364	193	*	ATACseq
7	127824280	127824463	184	*	ATACseq
7	127824686	127824819	134	*	ATACseq
7	127841405	127841810	406	*	ATACseq
7	127875663	127876439	777	*	ATACseq
7	127876656	127876870	215	*	ATACseq
7	127895552	127895824	273	*	ATACseq
7	127904102	127904209	108	*	ATACseq
7	127912399	127912831	433	*	ATACseq
7	127932668	127932773	106	*	ATACseq
7	127935446	127935755	310	*	ATACseq
7	127944712	127944949	238	*	ATACseq
7	127953043	127953325	283	*	ATACseq
7	127967095	127967553	459	*	ATACseq
7	127968411	127968587	177	*	ATACseq
7	128004518	128004826	309	*	ATACseq
7	128009943	128010431	489	*	ATACseq
7	128060446	128060645	200	*	ATACseq
7	128080117	128080227	111	*	ATACseq
7	128153920	128154065	146	*	ATACseq
7	128237929	128238631	703	*	ATACseq
7	128247337	128247679	343	*	ATACseq
7	128276229	128276388	160	*	ATACseq
7	128289143	128289338	196	*	ATACseq
7	128297984	128298240	257	*	ATACseq
7	128345249	128345400	152	*	ATACseq
7	128357301	128357502	202	*	ATACseq
7	128417955	128418745	791	*	ATACseq
7	128461293	128462233	941	*	ATACseq
7	128462346	128462541	196	*	ATACseq
7	128474409	128474660	252	*	ATACseq
7	128523623	128523769	147	*	ATACseq
7	128523887	128524362	476	*	ATACseq
7	128591449	128591587	139	*	ATACseq
7	128610992	128611893	902	*	ATACseq
7	128672573	128672889	317	*	ATACseq
7	128688208	128688446	239	*	ATACseq
7	128705828	128705957	130	*	ATACseq
7	128724787	128725004	218	*	ATACseq
7	128726908	128727128	221	*	ATACseq
7	128739884	128740499	616	*	ATACseq
7	128744764	128745203	440	*	ATACseq
7	128860272	128860383	112	*	ATACseq
7	128938180	128938580	401	*	ATACseq
7	129130676	129130869	194	*	ATACseq
7	129142786	129142963	178	*	ATACseq
7	129256598	129257293	696	*	ATACseq
7	129307058	129307404	347	*	ATACseq
7	129398585	129398812	228	*	ATACseq
7	129421214	129421606	393	*	ATACseq
7	129591568	129592064	497	*	ATACseq
7	129680745	129680934	190	*	ATACseq
7	129691770	129691975	206	*	ATACseq
7	129948787	129949094	308	*	ATACseq
7	130149075	130149177	103	*	ATACseq
7	130252322	130252434	113	*	ATACseq
7	130265066	130265182	117	*	ATACseq
7	130265849	130266527	679	*	ATACseq
7	130519173	130520046	874	*	ATACseq
7	130533400	130533779	380	*	ATACseq
7	130546806	130547473	668	*	ATACseq
7	130605244	130605544	301	*	ATACseq
7	130645906	130646160	255	*	ATACseq
7	130646270	130646660	391	*	ATACseq
7	130646854	130646967	114	*	ATACseq
7	130662369	130662525	157	*	ATACseq
7	130673441	130673723	283	*	ATACseq
7	130692456	130692733	278	*	ATACseq
7	130720093	130720234	142	*	ATACseq
7	130750705	130750821	117	*	ATACseq
7	130751337	130751454	118	*	ATACseq
7	130762569	130762773	205	*	ATACseq
7	130773431	130773625	195	*	ATACseq
7	130796773	130797007	235	*	ATACseq
7	130860871	130861047	177	*	ATACseq
7	130865689	130866320	632	*	ATACseq
7	130903699	130903855	157	*	ATACseq
7	130935852	130936881	1030	*	ATACseq
7	130951146	130951300	155	*	ATACseq
7	130982451	130982779	329	*	ATACseq
7	131182896	131183100	205	*	ATACseq
7	131362453	131363162	710	*	ATACseq
7	131371010	131371614	605	*	ATACseq
7	131409935	131410117	183	*	ATACseq
7	131410504	131410886	383	*	ATACseq
7	131542159	131542260	102	*	ATACseq
7	131542950	131543083	134	*	ATACseq
7	131553751	131553908	158	*	ATACseq
7	131555418	131555575	158	*	ATACseq
7	131560094	131560196	103	*	ATACseq
7	131560258	131560818	561	*	ATACseq
7	131609770	131609939	170	*	ATACseq
7	131655936	131656364	429	*	ATACseq
7	131697062	131697187	126	*	ATACseq
7	131882377	131882493	117	*	ATACseq
7	131966851	131967474	624	*	ATACseq
7	131989221	131989361	141	*	ATACseq
7	132154532	132155058	527	*	ATACseq
7	132213547	132213657	111	*	ATACseq
7	132226651	132226789	139	*	ATACseq
7	132242789	132243068	280	*	ATACseq
7	132247716	132247830	115	*	ATACseq
7	132316396	132317393	998	*	ATACseq
7	132347573	132347733	161	*	ATACseq
7	132551555	132552015	461	*	ATACseq
7	132575801	132576001	201	*	ATACseq
7	132576094	132576604	511	*	ATACseq
7	132610550	132610899	350	*	ATACseq
7	132616141	132616433	293	*	ATACseq
7	132616820	132616951	132	*	ATACseq
7	132638669	132638894	226	*	ATACseq
7	132656670	132656841	172	*	ATACseq
7	132712133	132712239	107	*	ATACseq
7	132736172	132736501	330	*	ATACseq
7	132813241	132813885	645	*	ATACseq
7	132852275	132852955	681	*	ATACseq
7	132859180	132859595	416	*	ATACseq
7	132930971	132931736	766	*	ATACseq
7	133005858	133006082	225	*	ATACseq
7	133032636	133032775	140	*	ATACseq
7	133037625	133037759	135	*	ATACseq
7	133083770	133083915	146	*	ATACseq
7	133090778	133091044	267	*	ATACseq
7	133114775	133115112	338	*	ATACseq
7	133115163	133115381	219	*	ATACseq
7	133122879	133123434	556	*	ATACseq
7	133124015	133124294	280	*	ATACseq
7	133186060	133186576	517	*	ATACseq
7	133637420	133638319	900	*	ATACseq
7	133676174	133676463	290	*	ATACseq
7	133708827	133709378	552	*	ATACseq
7	133759842	133760273	432	*	ATACseq
7	133776407	133776974	568	*	ATACseq
7	133782830	133783298	469	*	ATACseq
7	134225123	134225580	458	*	ATACseq
7	134263662	134263838	177	*	ATACseq
7	134272506	134272655	150	*	ATACseq
7	134272772	134272903	132	*	ATACseq
7	134348786	134349007	222	*	ATACseq
7	134670313	134670942	630	*	ATACseq
7	134679399	134679533	135	*	ATACseq
7	134679910	134680082	173	*	ATACseq
7	134699932	134700233	302	*	ATACseq
7	134771368	134771542	175	*	ATACseq
7	134937549	134938571	1023	*	ATACseq
7	135139179	135139541	363	*	ATACseq
7	135165525	135165742	218	*	ATACseq
7	135403647	135403844	198	*	ATACseq
7	135410403	135410741	339	*	ATACseq
7	135411860	135412089	230	*	ATACseq
7	135479321	135480114	794	*	ATACseq
7	135485308	135485422	115	*	ATACseq
7	135487606	135487728	123	*	ATACseq
7	135537394	135538189	796	*	ATACseq
7	135538350	135538465	116	*	ATACseq
7	135597157	135597352	196	*	ATACseq
7	135605449	135605662	214	*	ATACseq
7	135669320	135669471	152	*	ATACseq
7	135669678	135669794	117	*	ATACseq
7	135680501	135680645	145	*	ATACseq
7	135715761	135716738	978	*	ATACseq
7	135768583	135768778	196	*	ATACseq
7	135836991	135837175	185	*	ATACseq
7	135889563	135889711	149	*	ATACseq
7	136010252	136010356	105	*	ATACseq
7	136033649	136033764	116	*	ATACseq
7	136062082	136062211	130	*	ATACseq
7	136209505	136210225	721	*	ATACseq
7	136294391	136294604	214	*	ATACseq
7	136765002	136765293	292	*	ATACseq
7	136846212	136846378	167	*	ATACseq
7	136872063	136872476	414	*	ATACseq
7	136894308	136894800	493	*	ATACseq
7	137127732	137127922	191	*	ATACseq
7	137224921	137225026	106	*	ATACseq
7	137253506	137253930	425	*	ATACseq
7	137266832	137266934	103	*	ATACseq
7	137309205	137309339	135	*	ATACseq
7	137309670	137309873	204	*	ATACseq
7	137314010	137314668	659	*	ATACseq
7	137323112	137323233	122	*	ATACseq
7	137397342	137397710	369	*	ATACseq
7	137410427	137411106	680	*	ATACseq
7	137437458	137438379	922	*	ATACseq
7	137478344	137478545	202	*	ATACseq
7	137484293	137484399	107	*	ATACseq
7	137750945	137751744	800	*	ATACseq
7	138084069	138084245	177	*	ATACseq
7	138153603	138153763	161	*	ATACseq
7	138217534	138217719	186	*	ATACseq
7	138396962	138397660	699	*	ATACseq
7	138397865	138398080	216	*	ATACseq
7	138398311	138398673	363	*	ATACseq
7	138455047	138455575	529	*	ATACseq
7	138519924	138520031	108	*	ATACseq
7	138584256	138584474	219	*	ATACseq
7	138656644	138656745	102	*	ATACseq
7	138840652	138840863	212	*	ATACseq
7	138845818	138846525	708	*	ATACseq
7	138863791	138864015	225	*	ATACseq
7	138909309	138909932	624	*	ATACseq
7	138919334	138919834	501	*	ATACseq
7	138940944	138941390	447	*	ATACseq
7	139085975	139086440	466	*	ATACseq
7	139122511	139122666	156	*	ATACseq
7	139140075	139140256	182	*	ATACseq
7	139147342	139147481	140	*	ATACseq
7	139151039	139151247	209	*	ATACseq
7	139187921	139188761	841	*	ATACseq
7	139208179	139208283	105	*	ATACseq
7	139213079	139213529	451	*	ATACseq
7	139233894	139234106	213	*	ATACseq
7	139234786	139235110	325	*	ATACseq
7	139247885	139248348	464	*	ATACseq
7	139296290	139296444	155	*	ATACseq
7	139363836	139364374	539	*	ATACseq
7	139388547	139389347	801	*	ATACseq
7	139528761	139529018	258	*	ATACseq
7	139582241	139582410	170	*	ATACseq
7	139582550	139582846	297	*	ATACseq
7	139684522	139684842	321	*	ATACseq
7	139703393	139703609	217	*	ATACseq
7	139834092	139834326	235	*	ATACseq
7	139894690	139895286	597	*	ATACseq
7	139908163	139908364	202	*	ATACseq
7	139914132	139914309	178	*	ATACseq
7	139915829	139915985	157	*	ATACseq
7	139943675	139944325	651	*	ATACseq
7	139949883	139950275	393	*	ATACseq
7	140036227	140036991	765	*	ATACseq
7	140047768	140048269	502	*	ATACseq
7	140049358	140049623	266	*	ATACseq
7	140057953	140058237	285	*	ATACseq
7	140061067	140061521	455	*	ATACseq
7	140070072	140070222	151	*	ATACseq
7	140070801	140070966	166	*	ATACseq
7	140080907	140081119	213	*	ATACseq
7	140082488	140082622	135	*	ATACseq
7	140102030	140102389	360	*	ATACseq
7	140116168	140116601	434	*	ATACseq
7	140125363	140126268	906	*	ATACseq
7	140137524	140138073	550	*	ATACseq
7	140153447	140153662	216	*	ATACseq
7	140154482	140154793	312	*	ATACseq
7	140186796	140186921	126	*	ATACseq
7	140224470	140224927	458	*	ATACseq
7	140235033	140235602	570	*	ATACseq
7	140614522	140615012	491	*	ATACseq
7	140787346	140787511	166	*	ATACseq
7	140787630	140788078	449	*	ATACseq
7	140821387	140822232	846	*	ATACseq
7	140828235	140828423	189	*	ATACseq
7	140828717	140828822	106	*	ATACseq
7	140835036	140835393	358	*	ATACseq
7	140841321	140841540	220	*	ATACseq
7	140845034	140845200	167	*	ATACseq
7	140856250	140856907	658	*	ATACseq
7	140881715	140881854	140	*	ATACseq
7	140881923	140882669	747	*	ATACseq
7	140908654	140909075	422	*	ATACseq
7	140922600	140922956	357	*	ATACseq
7	140938961	140939074	114	*	ATACseq
7	140941537	140942105	569	*	ATACseq
7	140956020	140956348	329	*	ATACseq
7	141008464	141009280	817	*	ATACseq
7	141025220	141025480	261	*	ATACseq
7	141037987	141038098	112	*	ATACseq
7	141047971	141048592	622	*	ATACseq
7	141051231	141051426	196	*	ATACseq
7	141060744	141061325	582	*	ATACseq
7	141070250	141070503	254	*	ATACseq
7	141092188	141092489	302	*	ATACseq
7	141100108	141100620	513	*	ATACseq
7	141117670	141117963	294	*	ATACseq
7	141123067	141123719	653	*	ATACseq
7	141131098	141131596	499	*	ATACseq
7	141148585	141148884	300	*	ATACseq
7	141168254	141168478	225	*	ATACseq
7	141172516	141172843	328	*	ATACseq
7	141193571	141194373	803	*	ATACseq
7	141215209	141216089	881	*	ATACseq
7	141221726	141222198	473	*	ATACseq
7	141228400	141228764	365	*	ATACseq
7	141228821	141228997	177	*	ATACseq
7	141278650	141279336	687	*	ATACseq
7	141292118	141292310	193	*	ATACseq
7	141293936	141294467	532	*	ATACseq
7	141316018	141316192	175	*	ATACseq
7	141328016	141328491	476	*	ATACseq
7	141339021	141339180	160	*	ATACseq
7	141339405	141339512	108	*	ATACseq
7	141356065	141356322	258	*	ATACseq
7	141361515	141361738	224	*	ATACseq
7	141363459	141363599	141	*	ATACseq
7	141372141	141372420	280	*	ATACseq
7	141391780	141392422	643	*	ATACseq
7	141403586	141403761	176	*	ATACseq
7	141413872	141414393	522	*	ATACseq
7	141429285	141429517	233	*	ATACseq
7	141437337	141437739	403	*	ATACseq
7	141447281	141447779	499	*	ATACseq
7	141455007	141455441	435	*	ATACseq
7	141461720	141461865	146	*	ATACseq
7	141467291	141467641	351	*	ATACseq
7	141475201	141475506	306	*	ATACseq
7	141476619	141476725	107	*	ATACseq
7	141482093	141482465	373	*	ATACseq
7	141539796	141540100	305	*	ATACseq
7	141540957	141541065	109	*	ATACseq
7	141561819	141562488	670	*	ATACseq
7	141693469	141693632	164	*	ATACseq
7	141902193	141902678	486	*	ATACseq
7	141949510	141949907	398	*	ATACseq
7	141950231	141950864	634	*	ATACseq
7	142060875	142061317	443	*	ATACseq
7	142071187	142071303	117	*	ATACseq
7	142082153	142082437	285	*	ATACseq
7	142095014	142095928	915	*	ATACseq
7	142231673	142231799	127	*	ATACseq
7	142284154	142284444	291	*	ATACseq
7	142284504	142284725	222	*	ATACseq
7	142371845	142372096	252	*	ATACseq
7	142372283	142372465	183	*	ATACseq
7	142387643	142388125	483	*	ATACseq
7	142428133	142428348	216	*	ATACseq
7	142435489	142435837	349	*	ATACseq
7	142481384	142481675	292	*	ATACseq
7	142499017	142499196	180	*	ATACseq
7	142506088	142506262	175	*	ATACseq
7	142533047	142533499	453	*	ATACseq
7	142611090	142611449	360	*	ATACseq
7	142659270	142659495	226	*	ATACseq
7	142664121	142664304	184	*	ATACseq
7	142675922	142676101	180	*	ATACseq
7	142799375	142799501	127	*	ATACseq
7	142894795	142894916	122	*	ATACseq
7	142898136	142898383	248	*	ATACseq
7	142919142	142919495	354	*	ATACseq
7	142967687	142967805	119	*	ATACseq
7	142967963	142968468	506	*	ATACseq
7	142968980	142969376	397	*	ATACseq
7	143007908	143008191	284	*	ATACseq
7	143008257	143008653	397	*	ATACseq
7	143052464	143052696	233	*	ATACseq
7	143052933	143053102	170	*	ATACseq
7	143062648	143062905	258	*	ATACseq
7	143068932	143069558	627	*	ATACseq
7	143107047	143107489	443	*	ATACseq
7	143124439	143124588	150	*	ATACseq
7	143153886	143154079	194	*	ATACseq
7	143289520	143289686	167	*	ATACseq
7	143296155	143296774	620	*	ATACseq
7	143417963	143418104	142	*	ATACseq
